20	38	39	30	8	24	1	1	1	1	1	1	6	0	0	39	8	112	1521	64	12544	1585	0	0
33	43	20	5	37	41	1	1	1	1	1	1	6	0	0	43	5	131	1849	25	17161	1874	0	0
6	47	31	17	24	8	1	1	1	1	1	1	6	0	0	47	6	80	2209	36	6400	2245	0	0
41	19	20	26	16	10	1	1	1	1	1	1	6	0	0	41	10	81	1681	100	6561	1781	0	0
37	9	23	43	38	7	1	1	1	1	1	1	6	0	0	43	7	107	1849	49	11449	1898	0	0
43	18	28	21	35	22	1	1	1	1	1	1	6	0	0	43	18	106	1849	324	11236	2173	0	0
1	26	48	9	38	22	1	1	1	1	1	1	6	0	0	48	1	95	2304	1	9025	2305	0	0
21	8	3	37	1	40	1	1	1	1	1	1	6	0	0	40	1	69	1600	1	4761	1601	0	0
20	21	13	6	14	6	1	1	1	2	1	2	4	0	0	21	6	53	441	36	2809	477	0	0
31	35	33	5	17	2	1	1	1	1	1	1	6	0	0	35	2	86	1225	4	7396	1229	0	0
2	7	11	47	32	18	1	1	1	1	1	1	6	0	0	47	2	68	2209	4	4624	2213	0	0
36	43	17	43	10	14	1	2	1	2	1	1	4	0	0	43	10	110	1849	100	12100	1949	0	0
28	16	12	25	49	29	1	1	1	1	1	1	6	0	0	49	12	98	2401	144	9604	2545	0	0
16	10	36	44	42	2	1	1	1	1	1	1	6	0	0	44	2	104	1936	4	10816	1940	0	0
45	12	45	36	41	1	2	1	2	1	1	1	4	0	0	45	1	134	2025	1	17956	2026	0	0
13	35	13	3	6	17	2	1	2	1	1	1	4	0	0	35	3	49	1225	9	2401	1234	0	0
24	27	46	33	26	49	1	1	1	1	1	1	6	0	0	49	24	132	2401	576	17424	2977	0	0
30	11	9	27	28	30	2	1	1	1	1	2	4	0	0	30	9	96	900	81	9216	981	0	0
31	31	34	45	23	15	2	2	1	1	1	1	4	0	0	45	15	119	2025	225	14161	2250	0	0
1	38	19	36	30	42	1	1	1	1	1	1	6	0	0	42	1	123	1764	1	15129	1765	0	0
23	48	14	1	9	23	2	1	1	1	1	2	4	0	0	48	1	69	2304	1	4761	2305	0	0
30	23	37	4	3	47	1	1	1	1	1	1	6	0	0	47	3	94	2209	9	8836	2218	0	0
40	20	46	28	29	23	1	1	1	1	1	1	6	0	0	46	20	120	2116	400	14400	2516	0	0
25	5	46	10	16	22	1	1	1	1	1	1	6	0	0	46	5	73	2116	25	5329	2141	0	0
5	34	39	10	19	34	1	2	1	1	1	2	4	0	0	39	5	97	1521	25	9409	1546	0	0
28	35	1	22	14	35	1	2	1	1	1	2	4	0	0	35	1	99	1225	1	9801	1226	0	0
10	9	1	1	46	9	1	2	2	2	1	2	2	0	0	46	1	29	2116	1	841	2117	1	0
6	43	46	5	3	26	1	1	1	1	1	1	6	0	0	46	3	80	2116	9	6400	2125	0	0
38	15	5	41	37	13	1	1	1	1	1	1	6	0	0	41	5	103	1681	25	10609	1706	0	0
44	37	48	47	5	46	1	1	1	1	1	1	6	0	0	48	5	174	2304	25	30276	2329	0	0
35	46	3	22	49	7	1	1	1	1	1	1	6	0	0	49	3	110	2401	9	12100	2410	0	0
35	29	9	41	13	34	1	1	1	1	1	1	6	0	0	41	9	111	1681	81	12321	1762	0	0
25	19	42	33	22	18	1	1	1	1	1	1	6	0	0	42	18	99	1764	324	9801	2088	0	0
6	17	12	31	22	35	1	1	1	1	1	1	6	0	0	35	6	82	1225	36	6724	1261	0	0
9	26	48	43	21	7	1	1	1	1	1	1	6	0	0	48	7	99	2304	49	9801	2353	0	0
7	30	40	47	14	43	1	1	1	1	1	1	6	0	0	47	7	127	2209	49	16129	2258	0	0
23	9	8	39	4	27	1	1	1	1	1	1	6	0	0	39	4	67	1521	16	4489	1537	0	0
41	15	19	46	23	49	1	1	1	1	1	1	6	0	0	49	15	129	2401	225	16641	2626	0	0
14	11	47	21	35	16	1	1	1	1	1	1	6	0	0	47	11	86	2209	121	7396	2330	0	0
30	47	34	16	11	45	1	1	1	1	1	1	6	0	0	47	11	125	2209	121	15625	2330	0	0
46	23	11	42	2	24	1	1	1	1	1	1	6	0	0	46	2	100	2116	4	10000	2120	0	0
16	35	49	28	41	3	1	1	1	1	1	1	6	0	0	49	3	120	2401	9	14400	2410	0	0
23	3	41	11	11	41	1	1	2	2	2	2	2	0	0	41	3	86	1681	9	7396	1690	0	0
31	26	16	39	18	47	1	1	1	1	1	1	6	0	0	47	16	114	2209	256	12996	2465	0	0
20	10	47	17	30	18	1	1	1	1	1	1	6	0	0	47	10	85	2209	100	7225	2309	0	0
37	13	41	4	16	25	1	1	1	1	1	1	6	0	0	41	4	91	1681	16	8281	1697	0	0
18	43	47	48	33	3	1	1	1	1	1	1	6	0	0	48	3	141	2304	9	19881	2313	0	0
34	20	45	43	41	19	1	1	1	1	1	1	6	0	0	45	19	138	2025	361	19044	2386	0	0
45	16	41	20	27	34	1	1	1	1	1	1	6	0	0	45	16	122	2025	256	14884	2281	0	0
33	44	8	33	25	16	2	1	1	2	1	1	4	0	0	44	8	107	1936	64	11449	2000	0	0
34	9	29	14	40	13	1	1	1	1	1	1	6	0	0	40	9	90	1600	81	8100	1681	0	0
18	24	26	45	20	35	1	1	1	1	1	1	6	0	0	45	18	105	2025	324	11025	2349	0	0
23	9	37	30	3	38	1	1	1	1	1	1	6	0	0	38	3	99	1444	9	9801	1453	0	0
5	47	35	15	42	32	1	1	1	1	1	1	6	0	0	47	5	124	2209	25	15376	2234	0	0
13	45	38	21	48	47	1	1	1	1	1	1	6	0	0	48	13	151	2304	169	22801	2473	0	0
39	23	27	43	4	19	1	1	1	1	1	1	6	0	0	43	4	108	1849	16	11664	1865	0	0
20	7	6	12	40	21	1	1	1	1	1	1	6	0	0	40	6	60	1600	36	3600	1636	0	0
49	37	19	9	43	45	1	1	1	1	1	1	6	0	0	49	9	144	2401	81	20736	2482	0	0
48	8	25	46	38	12	1	1	1	1	1	1	6	0	0	48	8	121	2304	64	14641	2368	0	0
36	12	9	17	32	32	1	1	1	1	2	2	4	0	0	36	9	93	1296	81	8649	1377	0	0
41	22	18	21	34	11	1	1	1	1	1	1	6	0	0	41	11	95	1681	121	9025	1802	0	0
48	30	26	17	9	31	1	1	1	1	1	1	6	0	0	48	9	104	2304	81	10816	2385	0	0
7	38	47	10	29	34	1	1	1	1	1	1	6	0	0	47	7	111	2209	49	12321	2258	0	0
46	41	38	3	36	25	1	1	1	1	1	1	6	0	0	46	3	140	2116	9	19600	2125	0	0
12	44	35	23	37	33	1	1	1	1	1	1	6	0	0	44	12	128	1936	144	16384	2080	0	0
42	46	16	44	24	7	1	1	1	1	1	1	6	0	0	46	7	126	2116	49	15876	2165	0	0
17	37	31	20	2	33	1	1	1	1	1	1	6	0	0	37	2	101	1369	4	10201	1373	0	0
24	38	49	44	21	16	1	1	1	1	1	1	6	0	0	49	16	127	2401	256	16129	2657	0	0
42	43	27	35	26	13	1	1	1	1	1	1	6	0	0	43	13	130	1849	169	16900	2018	0	0
26	30	16	35	22	21	1	1	1	1	1	1	6	0	0	35	16	99	1225	256	9801	1481	0	0
31	11	24	2	40	14	1	1	1	1	1	1	6	0	0	40	2	80	1600	4	6400	1604	0	0
38	5	21	33	1	46	1	1	1	1	1	1	6	0	0	46	1	97	2116	1	9409	2117	0	0
2	6	6	23	35	29	1	2	2	1	1	1	4	0	0	35	2	64	1225	4	4096	1229	0	0
9	5	36	39	32	45	1	1	1	1	1	1	6	0	0	45	5	116	2025	25	13456	2050	0	0
47	38	7	14	44	7	1	1	2	1	1	2	4	0	0	47	7	103	2209	49	10609	2258	0	0
39	46	49	27	11	18	1	1	1	1	1	1	6	0	0	49	11	130	2401	121	16900	2522	0	0
26	7	3	20	17	30	1	1	1	1	1	1	6	0	0	30	3	70	900	9	4900	909	0	0
23	35	36	28	23	34	2	1	1	1	2	1	4	0	0	36	23	120	1296	529	14400	1825	0	0
25	34	13	19	5	41	1	1	1	1	1	1	6	0	0	41	5	91	1681	25	8281	1706	0	0
20	23	22	41	33	34	1	1	1	1	1	1	6	0	0	41	20	112	1681	400	12544	2081	0	0
34	14	48	18	25	37	1	1	1	1	1	1	6	0	0	48	14	114	2304	196	12996	2500	0	0
6	36	37	13	43	38	1	1	1	1	1	1	6	0	0	43	6	124	1849	36	15376	1885	0	0
38	27	19	45	3	37	1	1	1	1	1	1	6	0	0	45	3	121	2025	9	14641	2034	0	0
47	47	12	45	12	5	2	2	2	1	2	1	2	0	0	47	5	116	2209	25	13456	2234	0	0
31	10	20	12	20	23	1	1	2	1	2	1	4	0	0	31	10	75	961	100	5625	1061	0	0
9	21	4	2	41	32	1	1	1	1	1	1	6	0	0	41	2	66	1681	4	4356	1685	0	0
16	8	43	33	1	41	1	1	1	1	1	1	6	0	0	43	1	98	1849	1	9604	1850	0	0
2	29	20	48	24	13	1	1	1	1	1	1	6	0	0	48	2	86	2304	4	7396	2308	0	0
19	48	15	27	12	7	1	1	1	1	1	1	6	0	0	48	7	73	2304	49	5329	2353	0	0
37	7	1	27	28	16	1	1	1	1	1	1	6	0	0	37	1	78	1369	1	6084	1370	0	0
1	1	3	28	2	12	2	2	1	1	1	1	4	0	0	28	1	18	784	1	324	785	1	0
42	18	5	13	33	43	1	1	1	1	1	1	6	0	0	43	5	106	1849	25	11236	1874	0	0
48	1	18	7	11	5	1	1	1	1	1	1	6	0	0	48	1	41	2304	1	1681	2305	1	0
2	41	46	27	7	1	1	1	1	1	1	1	6	0	0	46	1	77	2116	1	5929	2117	0	0
1	40	7	8	12	30	1	1	1	1	1	1	6	0	0	40	1	57	1600	1	3249	1601	0	0
3	10	38	44	35	42	1	1	1	1	1	1	6	0	0	44	3	125	1936	9	15625	1945	0	0
1	45	44	1	16	47	2	1	1	2	1	1	4	0	0	47	1	106	2209	1	11236	2210	0	0
37	29	43	21	17	19	1	1	1	1	1	1	6	0	0	43	17	106	1849	289	11236	2138	0	0
3	31	9	39	6	26	1	1	1	1	1	1	6	0	0	39	3	72	1521	9	5184	1530	0	0
3	29	46	16	4	7	1	1	1	1	1	1	6	0	0	46	3	56	2116	9	3136	2125	0	0
1	31	34	8	14	33	1	1	1	1	1	1	6	0	0	34	1	86	1156	1	7396	1157	0	0
47	26	43	30	48	4	1	1	1	1	1	1	6	0	0	48	4	146	2304	16	21316	2320	0	0
44	45	9	37	10	43	1	1	1	1	1	1	6	0	0	45	9	134	2025	81	17956	2106	0	0
18	49	13	27	34	17	1	1	1	1	1	1	6	0	0	49	13	96	2401	169	9216	2570	0	0
34	4	38	27	33	45	1	1	1	1	1	1	6	0	0	45	4	132	2025	16	17424	2041	0	0
18	16	49	15	2	5	1	1	1	1	1	1	6	0	0	49	2	54	2401	4	2916	2405	0	0
16	33	9	7	28	37	1	1	1	1	1	1	6	0	0	37	7	86	1369	49	7396	1418	0	0
33	5	32	13	1	31	1	1	1	1	1	1	6	0	0	33	1	81	1089	1	6561	1090	0	0
46	31	9	38	20	25	1	1	1	1	1	1	6	0	0	46	9	114	2116	81	12996	2197	0	0
45	9	19	31	24	19	1	1	2	1	1	2	4	0	0	45	9	93	2025	81	8649	2106	0	0
12	7	46	6	48	25	1	1	1	1	1	1	6	0	0	48	6	90	2304	36	8100	2340	0	0
32	23	28	26	27	26	1	1	1	2	1	2	4	0	0	32	23	107	1024	529	11449	1553	0	0
26	35	29	27	4	1	1	1	1	1	1	1	6	0	0	35	1	86	1225	1	7396	1226	0	0
41	24	8	48	5	49	1	1	1	1	1	1	6	0	0	49	5	121	2401	25	14641	2426	0	0
46	23	34	15	26	8	1	1	1	1	1	1	6	0	0	46	8	98	2116	64	9604	2180	0	0
19	35	40	15	29	10	1	1	1	1	1	1	6	0	0	40	10	98	1600	100	9604	1700	0	0
43	33	8	17	5	2	1	1	1	1	1	1	6	0	0	43	2	63	1849	4	3969	1853	0	0
2	41	35	24	21	35	1	1	2	1	1	2	4	0	0	41	2	115	1681	4	13225	1685	0	0
2	1	7	20	36	29	1	1	1	1	1	1	6	0	0	36	1	58	1296	1	3364	1297	0	0
42	20	31	8	29	48	1	1	1	1	1	1	6	0	0	48	8	122	2304	64	14884	2368	0	0
48	47	12	2	25	18	1	1	1	1	1	1	6	0	0	48	2	102	2304	4	10404	2308	0	0
18	41	17	48	13	19	1	1	1	1	1	1	6	0	0	48	13	95	2304	169	9025	2473	0	0
33	44	7	46	15	28	1	1	1	1	1	1	6	0	0	46	7	120	2116	49	14400	2165	0	0
22	41	32	45	15	6	1	1	1	1	1	1	6	0	0	45	6	110	2025	36	12100	2061	0	0
39	36	42	2	30	8	1	1	1	1	1	1	6	0	0	42	2	113	1764	4	12769	1768	0	0
32	27	37	39	35	38	1	1	1	1	1	1	6	0	0	39	27	142	1521	729	20164	2250	0	0
36	19	29	3	42	15	1	1	1	1	1	1	6	0	0	42	3	99	1764	9	9801	1773	0	0
11	25	21	24	13	47	1	1	1	1	1	1	6	0	0	47	11	83	2209	121	6889	2330	0	0
13	5	25	25	31	38	1	1	2	2	1	1	4	0	0	38	5	94	1444	25	8836	1469	0	0
27	28	27	37	46	44	2	1	2	1	1	1	4	0	0	46	27	136	2116	729	18496	2845	0	0
7	43	13	30	44	16	1	1	1	1	1	1	6	0	0	44	7	102	1936	49	10404	1985	0	0
25	15	18	38	42	31	1	1	1	1	1	1	6	0	0	42	15	112	1764	225	12544	1989	0	0
7	25	7	46	22	42	2	1	2	1	1	1	4	0	0	46	7	96	2116	49	9216	2165	0	0
6	15	8	24	15	47	1	2	1	1	2	1	4	0	0	47	6	62	2209	36	3844	2245	0	0
45	3	17	31	49	15	1	1	1	1	1	1	6	0	0	49	3	108	2401	9	11664	2410	0	0
40	29	16	2	32	45	1	1	1	1	1	1	6	0	0	45	2	117	2025	4	13689	2029	0	0
34	16	31	40	21	14	1	1	1	1	1	1	6	0	0	40	14	102	1600	196	10404	1796	0	0
43	10	14	49	18	2	1	1	1	1	1	1	6	0	0	49	2	85	2401	4	7225	2405	0	0
33	7	36	4	44	20	1	1	1	1	1	1	6	0	0	44	4	96	1936	16	9216	1952	0	0
34	44	18	36	6	7	1	1	1	1	1	1	6	0	0	44	6	95	1936	36	9025	1972	0	0
32	8	34	44	15	13	1	1	1	1	1	1	6	0	0	44	8	94	1936	64	8836	2000	0	0
6	34	21	46	12	8	1	1	1	1	1	1	6	0	0	46	6	75	2116	36	5625	2152	0	0
13	40	48	12	5	29	1	1	1	1	1	1	6	0	0	48	5	94	2304	25	8836	2329	0	0
31	15	43	29	35	42	1	1	1	1	1	1	6	0	0	43	15	137	1849	225	18769	2074	0	0
16	44	31	44	10	2	1	2	1	2	1	1	4	0	0	44	2	101	1936	4	10201	1940	0	0
17	26	24	44	37	27	1	1	1	1	1	1	6	0	0	44	17	114	1936	289	12996	2225	0	0
20	41	11	5	13	10	1	1	1	1	1	1	6	0	0	41	5	54	1681	25	2916	1706	0	0
4	27	30	48	41	14	1	1	1	1	1	1	6	0	0	48	4	112	2304	16	12544	2320	0	0
2	1	18	15	3	33	1	1	1	1	1	1	6	0	0	33	1	38	1089	1	1444	1090	0	0
36	14	43	25	18	11	1	1	1	1	1	1	6	0	0	43	11	93	1849	121	8649	1970	0	0
42	24	2	7	16	19	1	1	1	1	1	1	6	0	0	42	2	66	1764	4	4356	1768	0	0
6	1	41	8	48	39	1	1	1	1	1	1	6	0	0	48	1	94	2304	1	8836	2305	0	0
31	5	19	33	48	47	1	1	1	1	1	1	6	0	0	48	5	130	2304	25	16900	2329	0	0
29	39	10	20	3	5	1	1	1	1	1	1	6	0	0	39	3	64	1521	9	4096	1530	0	0
28	35	41	29	40	31	1	1	1	1	1	1	6	0	0	41	28	135	1681	784	18225	2465	0	0
36	15	43	13	14	4	1	1	1	1	1	1	6	0	0	43	4	78	1849	16	6084	1865	0	0
38	26	42	28	10	7	1	1	1	1	1	1	6	0	0	42	7	102	1764	49	10404	1813	0	0
25	13	11	49	40	47	1	1	1	1	1	1	6	0	0	49	11	125	2401	121	15625	2522	0	0
29	35	37	26	4	29	2	1	1	1	1	2	4	0	0	37	4	119	1369	16	14161	1385	0	0
20	11	26	22	12	30	1	1	1	1	1	1	6	0	0	30	11	80	900	121	6400	1021	0	0
9	34	15	28	19	47	1	1	1	1	1	1	6	0	0	47	9	96	2209	81	9216	2290	0	0
17	2	2	7	24	30	1	2	2	1	1	1	4	0	0	30	2	50	900	4	2500	904	0	0
39	48	39	25	9	46	2	1	2	1	1	1	4	0	0	48	9	149	2304	81	22201	2385	0	0
14	31	8	38	10	23	1	1	1	1	1	1	6	0	0	38	8	78	1444	64	6084	1508	0	0
47	3	15	25	9	10	1	1	1	1	1	1	6	0	0	47	3	59	2209	9	3481	2218	0	0
8	18	42	15	37	6	1	1	1	1	1	1	6	0	0	42	6	78	1764	36	6084	1800	0	0
13	21	18	48	10	25	1	1	1	1	1	1	6	0	0	48	10	77	2304	100	5929	2404	0	0
10	20	15	19	1	4	1	1	1	1	1	1	6	0	0	20	1	48	400	1	2304	401	0	0
4	9	6	4	36	20	2	1	1	2	1	1	4	0	0	36	4	39	1296	16	1521	1312	0	0
38	21	21	48	8	42	1	2	2	1	1	1	4	0	0	48	8	122	2304	64	14884	2368	0	0
3	12	26	9	6	33	1	1	1	1	1	1	6	0	0	33	3	53	1089	9	2809	1098	0	0
42	37	26	33	17	40	1	1	1	1	1	1	6	0	0	42	17	136	1764	289	18496	2053	0	0
17	5	24	37	47	41	1	1	1	1	1	1	6	0	0	47	5	119	2209	25	14161	2234	0	0
6	35	47	21	48	10	1	1	1	1	1	1	6	0	0	48	6	113	2304	36	12769	2340	0	0
27	16	19	7	8	37	1	1	1	1	1	1	6	0	0	37	7	70	1369	49	4900	1418	0	0
34	30	31	8	27	3	1	1	1	1	1	1	6	0	0	34	3	96	1156	9	9216	1165	0	0
3	3	40	7	32	3	3	3	1	1	1	3	3	3	1	40	3	45	1600	9	2025	1609	0	0
42	12	25	38	40	25	1	1	2	1	1	2	4	0	0	42	12	128	1764	144	16384	1908	0	0
1	47	14	32	43	36	1	1	1	1	1	1	6	0	0	47	1	125	2209	1	15625	2210	0	0
22	18	16	26	30	20	1	1	1	1	1	1	6	0	0	30	16	86	900	256	7396	1156	0	0
22	5	3	19	26	15	1	1	1	1	1	1	6	0	0	26	3	61	676	9	3721	685	0	0
46	48	19	35	22	42	1	1	1	1	1	1	6	0	0	48	19	145	2304	361	21025	2665	0	0
48	12	23	40	40	19	1	1	1	2	2	1	4	0	0	48	12	122	2304	144	14884	2448	0	0
15	41	25	14	31	9	1	1	1	1	1	1	6	0	0	41	9	85	1681	81	7225	1762	0	0
28	7	31	18	34	2	1	1	1	1	1	1	6	0	0	34	2	84	1156	4	7056	1160	0	0
1	49	26	19	43	41	1	1	1	1	1	1	6	0	0	49	1	129	2401	1	16641	2402	0	0
4	22	8	30	24	16	1	1	1	1	1	1	6	0	0	30	4	70	900	16	4900	916	0	0
13	47	41	26	11	23	1	1	1	1	1	1	6	0	0	47	11	103	2209	121	10609	2330	0	0
16	21	49	20	43	16	2	1	1	1	1	2	4	0	0	49	16	100	2401	256	10000	2657	0	0
12	35	10	6	18	21	1	1	1	1	1	1	6	0	0	35	6	61	1225	36	3721	1261	0	0
49	47	46	4	49	25	2	1	1	1	2	1	4	0	0	49	4	167	2401	16	27889	2417	0	0
7	28	4	20	8	49	1	1	1	1	1	1	6	0	0	49	4	63	2401	16	3969	2417	0	0
10	25	25	25	33	2	1	3	3	3	1	1	3	3	1	33	2	85	1089	4	7225	1093	0	0
13	15	42	12	33	44	1	1	1	1	1	1	6	0	0	44	12	103	1936	144	10609	2080	0	0
19	34	39	26	38	26	1	1	1	2	1	2	4	0	0	39	19	124	1521	361	15376	1882	0	0
26	16	26	10	8	40	2	1	2	1	1	1	4	0	0	40	8	78	1600	64	6084	1664	0	0
31	43	30	34	9	2	1	1	1	1	1	1	6	0	0	43	2	104	1849	4	10816	1853	0	0
45	1	5	43	2	48	1	1	1	1	1	1	6	0	0	48	1	95	2304	1	9025	2305	0	0
28	42	29	31	6	30	1	1	1	1	1	1	6	0	0	42	6	118	1764	36	13924	1800	0	0
28	32	8	44	32	39	1	2	1	1	2	1	4	0	0	44	8	131	1936	64	17161	2000	0	0
3	28	6	36	42	13	1	1	1	1	1	1	6	0	0	42	3	83	1764	9	6889	1773	0	0
33	43	43	26	23	40	1	2	2	1	1	1	4	0	0	43	23	142	1849	529	20164	2378	0	0
44	10	14	25	29	33	1	1	1	1	1	1	6	0	0	44	10	101	1936	100	10201	2036	0	0
21	33	17	18	18	4	1	1	1	2	2	1	4	0	0	33	4	74	1089	16	5476	1105	0	0
6	48	16	1	27	2	1	1	1	1	1	1	6	0	0	48	1	51	2304	1	2601	2305	0	0
40	36	4	13	17	2	1	1	1	1	1	1	6	0	0	40	2	70	1600	4	4900	1604	0	0
49	28	19	15	46	43	1	1	1	1	1	1	6	0	0	49	15	136	2401	225	18496	2626	0	0
18	10	31	27	47	38	1	1	1	1	1	1	6	0	0	47	10	114	2209	100	12996	2309	0	0
12	44	36	17	23	12	2	1	1	1	1	2	4	0	0	44	12	88	1936	144	7744	2080	0	0
31	32	37	17	10	43	1	1	1	1	1	1	6	0	0	43	10	117	1849	100	13689	1949	0	0
2	42	2	10	40	10	2	1	2	2	1	2	2	0	0	42	2	62	1764	4	3844	1768	0	0
41	13	38	27	7	47	1	1	1	1	1	1	6	0	0	47	7	119	2209	49	14161	2258	0	0
41	37	13	4	11	18	1	1	1	1	1	1	6	0	0	41	4	79	1681	16	6241	1697	0	0
6	34	45	34	12	10	1	2	1	2	1	1	4	0	0	45	6	90	2025	36	8100	2061	0	0
42	23	3	40	17	24	1	1	1	1	1	1	6	0	0	42	3	104	1764	9	10816	1773	0	0
35	49	39	47	13	19	1	1	1	1	1	1	6	0	0	49	13	140	2401	169	19600	2570	0	0
19	36	29	10	11	38	1	1	1	1	1	1	6	0	0	38	10	95	1444	100	9025	1544	0	0
31	44	32	2	40	33	1	1	1	1	1	1	6	0	0	44	2	136	1936	4	18496	1940	0	0
27	39	38	20	18	19	1	1	1	1	1	1	6	0	0	39	18	104	1521	324	10816	1845	0	0
39	43	21	27	40	26	1	1	1	1	1	1	6	0	0	43	21	132	1849	441	17424	2290	0	0
27	33	11	20	49	10	1	1	1	1	1	1	6	0	0	49	10	91	2401	100	8281	2501	0	0
39	10	31	26	8	37	1	1	1	1	1	1	6	0	0	39	8	104	1521	64	10816	1585	0	0
47	10	43	24	18	21	1	1	1	1	1	1	6	0	0	47	10	106	2209	100	11236	2309	0	0
6	43	48	39	43	41	1	2	1	1	2	1	4	0	0	48	6	166	2304	36	27556	2340	0	0
48	38	38	1	11	15	1	2	2	1	1	1	4	0	0	48	1	102	2304	1	10404	2305	0	0
8	39	32	19	17	5	1	1	1	1	1	1	6	0	0	39	5	76	1521	25	5776	1546	0	0
6	32	47	15	4	21	1	1	1	1	1	1	6	0	0	47	4	74	2209	16	5476	2225	0	0
47	38	39	37	41	47	2	1	1	1	1	2	4	0	0	47	37	165	2209	1369	27225	3578	0	0
13	48	21	40	1	41	1	1	1	1	1	1	6	0	0	48	1	115	2304	1	13225	2305	0	0
22	46	37	23	43	12	1	1	1	1	1	1	6	0	0	46	12	125	2116	144	15625	2260	0	0
45	20	46	9	27	31	1	1	1	1	1	1	6	0	0	46	9	123	2116	81	15129	2197	0	0
17	27	34	20	42	9	1	1	1	1	1	1	6	0	0	42	9	98	1764	81	9604	1845	0	0
34	8	16	48	20	20	1	1	1	1	2	2	4	0	0	48	8	90	2304	64	8100	2368	0	0
35	6	9	6	46	33	1	2	1	2	1	1	4	0	0	46	6	83	2116	36	6889	2152	0	0
16	4	29	27	30	38	1	1	1	1	1	1	6	0	0	38	4	102	1444	16	10404	1460	0	0
34	47	38	6	37	18	1	1	1	1	1	1	6	0	0	47	6	127	2209	36	16129	2245	0	0
23	37	30	8	33	17	1	1	1	1	1	1	6	0	0	37	8	103	1369	64	10609	1433	0	0
3	42	44	16	25	18	1	1	1	1	1	1	6	0	0	44	3	101	1936	9	10201	1945	0	0
39	20	14	16	7	27	1	1	1	1	1	1	6	0	0	39	7	77	1521	49	5929	1570	0	0
29	17	21	41	23	5	1	1	1	1	1	1	6	0	0	41	5	90	1681	25	8100	1706	0	0
32	17	14	32	13	6	2	1	1	2	1	1	4	0	0	32	6	76	1024	36	5776	1060	0	0
18	17	24	42	19	13	1	1	1	1	1	1	6	0	0	42	13	78	1764	169	6084	1933	0	0
21	8	26	49	5	42	1	1	1	1	1	1	6	0	0	49	5	97	2401	25	9409	2426	0	0
26	11	16	49	4	21	1	1	1	1	1	1	6	0	0	49	4	74	2401	16	5476	2417	0	0
10	49	33	11	12	31	1	1	1	1	1	1	6	0	0	49	10	87	2401	100	7569	2501	0	0
14	13	21	31	4	22	1	1	1	1	1	1	6	0	0	31	4	70	961	16	4900	977	0	0
17	21	25	23	30	38	1	1	1	1	1	1	6	0	0	38	17	99	1444	289	9801	1733	0	0
16	30	35	15	6	46	1	1	1	1	1	1	6	0	0	46	6	96	2116	36	9216	2152	0	0
15	38	9	48	46	20	1	1	1	1	1	1	6	0	0	48	9	119	2304	81	14161	2385	0	0
4	19	29	44	6	40	1	1	1	1	1	1	6	0	0	44	4	94	1936	16	8836	1952	0	0
