24	15	4	89	89	30	76	1	1	1	2	2	1	1	5	2	1	149	178	22201	31684	1	1
51	61	43	39	52	27	88	1	1	1	1	1	1	1	7	0	0	361	0	130321	0	0	0
97	43	94	99	15	96	5	1	1	1	1	1	1	1	7	0	0	449	0	201601	0	0	0
46	74	62	50	95	21	47	1	1	1	1	1	1	1	7	0	0	395	0	156025	0	0	0
90	69	4	62	68	82	13	1	1	1	1	1	1	1	7	0	0	388	0	150544	0	0	0
3	29	27	20	79	38	8	1	1	1	1	1	1	1	7	0	0	204	0	41616	0	0	0
8	2	53	55	13	83	11	1	1	1	1	1	1	1	7	0	0	225	0	50625	0	0	0
81	3	64	13	46	54	85	1	1	1	1	1	1	1	7	0	0	346	0	119716	0	0	0
44	2	59	39	85	88	70	1	1	1	1	1	1	1	7	0	0	387	0	149769	0	0	0
93	57	36	90	75	12	37	1	1	1	1	1	1	1	7	0	0	400	0	160000	0	0	0
12	15	3	43	11	39	69	1	1	1	1	1	1	1	7	0	0	192	0	36864	0	0	0
84	61	52	6	35	93	97	1	1	1	1	1	1	1	7	0	0	428	0	183184	0	0	0
83	54	43	26	91	95	31	1	1	1	1	1	1	1	7	0	0	423	0	178929	0	0	0
77	20	86	62	8	34	83	1	1	1	1	1	1	1	7	0	0	370	0	136900	0	0	0
84	82	21	79	21	51	30	1	1	2	1	2	1	1	5	2	1	326	42	106276	1764	0	0
34	25	62	88	15	77	49	1	1	1	1	1	1	1	7	0	0	350	0	122500	0	0	0
81	94	70	10	34	82	22	1	1	1	1	1	1	1	7	0	0	393	0	154449	0	0	0
99	78	87	44	91	94	10	1	1	1	1	1	1	1	7	0	0	503	0	253009	0	0	0
98	78	25	90	90	39	5	1	1	1	2	2	1	1	5	2	1	245	180	60025	32400	0	0
63	38	50	10	29	27	25	1	1	1	1	1	1	1	7	0	0	242	0	58564	0	0	0
21	96	84	32	58	27	17	1	1	1	1	1	1	1	7	0	0	335	0	112225	0	0	0
86	29	97	91	100	44	63	1	1	1	1	1	1	1	7	0	0	510	0	260100	0	0	0
68	34	26	33	68	5	82	2	1	1	1	2	1	1	5	2	1	180	136	32400	18496	0	0
38	86	20	70	30	31	73	1	1	1	1	1	1	1	7	0	0	348	0	121104	0	0	0
37	10	10	21	71	79	24	1	2	2	1	1	1	1	5	2	1	232	20	53824	400	0	0
63	41	92	31	82	29	38	1	1	1	1	1	1	1	7	0	0	376	0	141376	0	0	0
29	40	0	46	89	62	58	1	1	1	1	1	1	1	7	0	0	324	0	104976	0	0	0
10	78	99	30	45	9	40	1	1	1	1	1	1	1	7	0	0	311	0	96721	0	0	0
4	38	41	30	2	8	18	1	1	1	1	1	1	1	7	0	0	141	0	19881	0	0	0
5	53	60	96	71	39	52	1	1	1	1	1	1	1	7	0	0	376	0	141376	0	0	0
12	28	48	42	1	26	36	1	1	1	1	1	1	1	7	0	0	193	0	37249	0	0	0
1	47	39	63	80	24	91	1	1	1	1	1	1	1	7	0	0	345	0	119025	0	0	0
24	74	47	53	3	79	86	1	1	1	1	1	1	1	7	0	0	366	0	133956	0	0	0
85	57	12	26	89	25	73	1	1	1	1	1	1	1	7	0	0	367	0	134689	0	0	0
64	56	98	64	62	13	89	2	1	1	2	1	1	1	5	2	1	318	128	101124	16384	0	0
53	31	34	93	12	66	97	1	1	1	1	1	1	1	7	0	0	386	0	148996	0	0	0
44	100	31	48	76	74	84	1	1	1	1	1	1	1	7	0	0	457	0	208849	0	0	0
63	60	25	85	83	28	62	1	1	1	1	1	1	1	7	0	0	406	0	164836	0	0	0
39	11	88	9	11	34	44	1	2	1	1	2	1	1	5	2	1	214	22	45796	484	0	0
33	96	24	71	9	10	29	1	1	1	1	1	1	1	7	0	0	272	0	73984	0	0	0
75	42	34	90	60	30	72	1	1	1	1	1	1	1	7	0	0	403	0	162409	0	0	0
8	6	65	77	71	9	6	1	2	1	1	1	1	2	5	2	1	230	12	52900	144	0	0
31	76	32	68	15	86	48	1	1	1	1	1	1	1	7	0	0	356	0	126736	0	0	0
14	46	13	54	3	8	81	1	1	1	1	1	1	1	7	0	0	219	0	47961	0	0	0
66	71	61	62	99	0	15	1	1	1	1	1	1	1	7	0	0	374	0	139876	0	0	0
88	51	92	89	82	25	37	1	1	1	1	1	1	1	7	0	0	464	0	215296	0	0	0
86	19	96	91	72	7	52	1	1	1	1	1	1	1	7	0	0	423	0	178929	0	0	0
55	67	28	35	57	88	74	1	1	1	1	1	1	1	7	0	0	404	0	163216	0	0	0
38	77	1	38	2	46	76	2	1	1	2	1	1	1	5	2	1	202	76	40804	5776	0	0
50	66	48	26	63	82	45	1	1	1	1	1	1	1	7	0	0	380	0	144400	0	0	0
33	33	1	77	82	61	76	2	2	1	1	1	1	1	5	2	1	297	66	88209	4356	0	0
82	63	88	99	30	45	62	1	1	1	1	1	1	1	7	0	0	469	0	219961	0	0	0
9	94	19	11	65	12	0	1	1	1	1	1	1	1	7	0	0	210	0	44100	0	0	0
38	21	91	40	5	66	96	1	1	1	1	1	1	1	7	0	0	357	0	127449	0	0	0
9	19	67	68	0	16	43	1	1	1	1	1	1	1	7	0	0	222	0	49284	0	0	0
29	45	94	25	73	84	11	1	1	1	1	1	1	1	7	0	0	361	0	130321	0	0	0
95	58	98	22	35	37	28	1	1	1	1	1	1	1	7	0	0	373	0	139129	0	0	0
82	75	97	87	19	69	91	1	1	1	1	1	1	1	7	0	0	520	0	270400	0	0	0
25	97	68	4	77	88	94	1	1	1	1	1	1	1	7	0	0	453	0	205209	0	0	0
36	66	79	28	72	9	6	1	1	1	1	1	1	1	7	0	0	296	0	87616	0	0	0
43	11	29	53	95	44	74	1	1	1	1	1	1	1	7	0	0	349	0	121801	0	0	0
10	16	93	47	21	1	21	1	1	1	1	2	1	2	5	2	1	167	42	27889	1764	0	0
18	85	61	27	80	20	1	1	1	1	1	1	1	1	7	0	0	292	0	85264	0	0	0
62	87	8	46	27	21	100	1	1	1	1	1	1	1	7	0	0	351	0	123201	0	0	0
84	72	97	72	87	20	14	1	2	1	2	1	1	1	5	2	1	302	144	91204	20736	0	0
95	32	98	98	14	36	68	1	1	2	2	1	1	1	5	2	1	245	196	60025	38416	0	0
34	92	59	75	50	92	30	1	2	1	1	1	2	1	5	2	1	248	184	61504	33856	0	0
16	99	60	87	99	92	89	1	2	1	1	2	1	1	5	2	1	344	198	118336	39204	0	0
8	69	40	49	46	33	86	1	1	1	1	1	1	1	7	0	0	331	0	109561	0	0	0
79	96	8	55	68	77	25	1	1	1	1	1	1	1	7	0	0	408	0	166464	0	0	0
70	53	91	65	92	23	71	1	1	1	1	1	1	1	7	0	0	465	0	216225	0	0	0
69	98	0	51	93	24	98	1	2	1	1	1	1	2	5	2	1	237	196	56169	38416	0	0
6	44	100	59	57	44	62	1	2	1	1	1	2	1	5	2	1	284	88	80656	7744	0	0
5	62	32	36	98	69	50	1	1	1	1	1	1	1	7	0	0	352	0	123904	0	0	0
27	87	72	100	50	94	77	1	1	1	1	1	1	1	7	0	0	507	0	257049	0	0	0
76	78	100	60	53	51	98	1	1	1	1	1	1	1	7	0	0	516	0	266256	0	0	0
91	60	30	17	45	98	52	1	1	1	1	1	1	1	7	0	0	393	0	154449	0	0	0
82	15	92	36	30	23	9	1	1	1	1	1	1	1	7	0	0	287	0	82369	0	0	0
100	43	77	7	8	61	0	1	1	1	1	1	1	1	7	0	0	296	0	87616	0	0	0
9	51	85	30	30	37	83	1	1	1	2	2	1	1	5	2	1	265	60	70225	3600	0	0
27	47	15	86	48	11	50	1	1	1	1	1	1	1	7	0	0	284	0	80656	0	0	0
5	26	47	60	97	53	55	1	1	1	1	1	1	1	7	0	0	343	0	117649	0	0	0
76	76	89	46	80	98	47	2	2	1	1	1	1	1	5	2	1	360	152	129600	23104	0	0
13	39	86	19	60	77	31	1	1	1	1	1	1	1	7	0	0	325	0	105625	0	0	0
54	21	9	49	99	73	88	1	1	1	1	1	1	1	7	0	0	393	0	154449	0	0	0
89	63	21	12	83	62	75	1	1	1	1	1	1	1	7	0	0	405	0	164025	0	0	0
93	65	66	7	11	74	67	1	1	1	1	1	1	1	7	0	0	383	0	146689	0	0	0
82	43	27	60	69	53	6	1	1	1	1	1	1	1	7	0	0	340	0	115600	0	0	0
47	44	35	24	62	7	91	1	1	1	1	1	1	1	7	0	0	310	0	96100	0	0	0
15	61	47	90	40	79	48	1	1	1	1	1	1	1	7	0	0	380	0	144400	0	0	0
41	72	23	51	96	14	25	1	1	1	1	1	1	1	7	0	0	322	0	103684	0	0	0
1	79	46	13	94	75	95	1	1	1	1	1	1	1	7	0	0	403	0	162409	0	0	0
60	86	8	52	79	72	84	1	1	1	1	1	1	1	7	0	0	441	0	194481	0	0	0
46	100	34	81	41	74	28	1	1	1	1	1	1	1	7	0	0	404	0	163216	0	0	0
25	68	43	76	38	89	88	1	1	1	1	1	1	1	7	0	0	427	0	182329	0	0	0
78	92	27	38	79	41	92	1	2	1	1	1	1	2	5	2	1	263	184	69169	33856	0	0
0	34	53	10	66	9	26	1	1	1	1	1	1	1	7	0	0	198	0	39204	0	0	0
58	96	82	54	48	32	70	1	1	1	1	1	1	1	7	0	0	440	0	193600	0	0	0
82	69	2	58	13	49	76	1	1	1	1	1	1	1	7	0	0	349	0	121801	0	0	0
4	76	73	12	68	38	61	1	1	1	1	1	1	1	7	0	0	332	0	110224	0	0	0
97	67	14	38	16	30	1	1	1	1	1	1	1	1	7	0	0	263	0	69169	0	0	0
21	22	63	78	20	54	24	1	1	1	1	1	1	1	7	0	0	282	0	79524	0	0	0
11	16	82	0	76	60	23	1	1	1	1	1	1	1	7	0	0	268	0	71824	0	0	0
82	93	9	77	95	49	98	1	1	1	1	1	1	1	7	0	0	503	0	253009	0	0	0
65	100	13	2	62	97	97	1	1	1	1	1	2	2	5	2	1	242	194	58564	37636	0	0
10	50	92	21	72	49	71	1	1	1	1	1	1	1	7	0	0	365	0	133225	0	0	0
12	81	22	74	51	3	33	1	1	1	1	1	1	1	7	0	0	276	0	76176	0	0	0
24	47	48	88	98	57	14	1	1	1	1	1	1	1	7	0	0	376	0	141376	0	0	0
22	81	43	26	69	74	49	1	1	1	1	1	1	1	7	0	0	364	0	132496	0	0	0
5	3	55	17	95	2	25	1	1	1	1	1	1	1	7	0	0	202	0	40804	0	0	0
97	65	45	77	11	45	55	1	1	2	1	1	2	1	5	2	1	305	90	93025	8100	0	0
63	17	73	32	52	15	90	1	1	1	1	1	1	1	7	0	0	342	0	116964	0	0	0
68	88	37	66	39	5	17	1	1	1	1	1	1	1	7	0	0	320	0	102400	0	0	0
0	56	90	16	71	16	72	1	1	1	2	1	2	1	5	2	1	289	32	83521	1024	0	0
99	26	29	87	81	57	86	1	1	1	1	1	1	1	7	0	0	465	0	216225	0	0	0
69	84	83	36	82	57	34	1	1	1	1	1	1	1	7	0	0	445	0	198025	0	0	0
59	88	49	56	5	30	97	1	1	1	1	1	1	1	7	0	0	384	0	147456	0	0	0
5	46	49	68	46	100	40	1	2	1	1	2	1	1	5	2	1	262	92	68644	8464	0	0
37	4	9	91	6	51	9	1	1	2	1	1	1	2	5	2	1	189	18	35721	324	0	0
73	64	27	77	88	1	100	1	1	1	1	1	1	1	7	0	0	430	0	184900	0	0	0
60	63	10	76	9	64	61	1	1	1	1	1	1	1	7	0	0	343	0	117649	0	0	0
60	95	40	91	95	2	13	1	2	1	1	2	1	1	5	2	1	206	190	42436	36100	0	0
72	93	66	52	35	72	6	2	1	1	1	1	2	1	5	2	1	252	144	63504	20736	0	0
48	36	52	56	81	5	42	1	1	1	1	1	1	1	7	0	0	320	0	102400	0	0	0
80	95	41	39	35	35	61	1	1	1	1	2	2	1	5	2	1	316	70	99856	4900	0	0
41	18	35	42	42	99	67	1	1	1	2	2	1	1	5	2	1	260	84	67600	7056	0	0
40	72	19	10	76	25	12	1	1	1	1	1	1	1	7	0	0	254	0	64516	0	0	0
66	81	63	51	49	0	47	1	1	1	1	1	1	1	7	0	0	357	0	127449	0	0	0
14	27	33	79	69	27	24	1	2	1	1	1	2	1	5	2	1	219	54	47961	2916	0	0
83	91	56	44	67	50	44	1	1	1	2	1	1	2	5	2	1	347	88	120409	7744	0	0
22	71	6	72	65	43	20	1	1	1	1	1	1	1	7	0	0	299	0	89401	0	0	0
98	92	37	89	16	64	82	1	1	1	1	1	1	1	7	0	0	478	0	228484	0	0	0
1	32	95	43	78	95	99	1	1	2	1	1	2	1	5	2	1	253	190	64009	36100	0	0
43	18	97	79	38	23	16	1	1	1	1	1	1	1	7	0	0	314	0	98596	0	0	0
33	1	52	62	59	97	25	1	1	1	1	1	1	1	7	0	0	329	0	108241	0	0	0
33	51	46	58	47	5	34	1	1	1	1	1	1	1	7	0	0	274	0	75076	0	0	0
70	54	15	23	83	4	51	1	1	1	1	1	1	1	7	0	0	300	0	90000	0	0	0
73	46	20	28	7	27	87	1	1	1	1	1	1	1	7	0	0	288	0	82944	0	0	0
77	54	88	79	33	67	52	1	1	1	1	1	1	1	7	0	0	450	0	202500	0	0	0
70	1	25	44	15	54	70	2	1	1	1	1	1	2	5	2	1	139	140	19321	19600	1	1
47	19	59	2	21	91	40	1	1	1	1	1	1	1	7	0	0	279	0	77841	0	0	0
32	14	41	85	60	29	18	1	1	1	1	1	1	1	7	0	0	279	0	77841	0	0	0
89	2	86	89	57	7	73	2	1	1	2	1	1	1	5	2	1	225	178	50625	31684	0	0
59	49	90	49	68	11	51	1	2	1	2	1	1	1	5	2	1	279	98	77841	9604	0	0
86	38	90	26	100	66	78	1	1	1	1	1	1	1	7	0	0	484	0	234256	0	0	0
75	17	76	21	30	58	71	1	1	1	1	1	1	1	7	0	0	348	0	121104	0	0	0
39	38	54	10	82	36	22	1	1	1	1	1	1	1	7	0	0	281	0	78961	0	0	0
3	8	10	87	85	66	52	1	1	1	1	1	1	1	7	0	0	311	0	96721	0	0	0
59	88	19	36	75	34	52	1	1	1	1	1	1	1	7	0	0	363	0	131769	0	0	0
95	8	13	59	58	68	95	2	1	1	1	1	1	2	5	2	1	206	190	42436	36100	0	0
82	53	94	89	52	94	57	1	1	2	1	1	2	1	5	2	1	333	188	110889	35344	0	0
78	89	39	53	50	23	61	1	1	1	1	1	1	1	7	0	0	393	0	154449	0	0	0
16	88	54	58	37	85	25	1	1	1	1	1	1	1	7	0	0	363	0	131769	0	0	0
79	16	22	19	77	83	18	1	1	1	1	1	1	1	7	0	0	314	0	98596	0	0	0
7	21	42	4	67	97	95	1	1	1	1	1	1	1	7	0	0	333	0	110889	0	0	0
58	85	23	58	41	0	37	2	1	1	2	1	1	1	5	2	1	186	116	34596	13456	0	0
94	0	71	90	36	62	57	1	1	1	1	1	1	1	7	0	0	410	0	168100	0	0	0
82	24	25	22	32	54	88	1	1	1	1	1	1	1	7	0	0	327	0	106929	0	0	0
41	100	84	75	90	61	97	1	1	1	1	1	1	1	7	0	0	548	0	300304	0	0	0
52	88	25	18	31	11	21	1	1	1	1	1	1	1	7	0	0	246	0	60516	0	0	0
36	37	98	17	66	4	94	1	1	1	1	1	1	1	7	0	0	352	0	123904	0	0	0
67	74	44	60	98	33	11	1	1	1	1	1	1	1	7	0	0	387	0	149769	0	0	0
34	98	90	81	81	31	67	1	1	1	2	2	1	1	5	2	1	320	162	102400	26244	0	0
31	21	66	40	47	3	87	1	1	1	1	1	1	1	7	0	0	295	0	87025	0	0	0
80	55	36	30	13	15	45	1	1	1	1	1	1	1	7	0	0	274	0	75076	0	0	0
0	84	61	93	80	36	47	1	1	1	1	1	1	1	7	0	0	401	0	160801	0	0	0
42	8	62	35	58	23	21	1	1	1	1	1	1	1	7	0	0	249	0	62001	0	0	0
35	31	43	64	66	92	2	1	1	1	1	1	1	1	7	0	0	333	0	110889	0	0	0
65	23	20	44	41	75	65	2	1	1	1	1	1	2	5	2	1	203	130	41209	16900	0	0
28	12	14	39	27	0	82	1	1	1	1	1	1	1	7	0	0	202	0	40804	0	0	0
27	47	61	62	17	56	74	1	1	1	1	1	1	1	7	0	0	344	0	118336	0	0	0
44	86	3	100	98	84	85	1	1	1	1	1	1	1	7	0	0	500	0	250000	0	0	0
5	5	16	15	80	4	85	2	2	1	1	1	1	1	5	2	1	200	10	40000	100	0	0
55	14	40	39	52	68	54	1	1	1	1	1	1	1	7	0	0	322	0	103684	0	0	0
89	62	46	8	88	61	8	1	1	1	2	1	1	2	5	2	1	346	16	119716	256	0	0
85	27	18	32	40	27	30	1	2	1	1	1	2	1	5	2	1	205	54	42025	2916	0	0
79	13	75	38	0	38	88	1	1	1	2	1	2	1	5	2	1	255	76	65025	5776	0	0
40	65	45	15	97	38	92	1	1	1	1	1	1	1	7	0	0	392	0	153664	0	0	0
77	26	88	10	27	35	1	1	1	1	1	1	1	1	7	0	0	264	0	69696	0	0	0
